strUTC,strYear,strDataType,strSitCom,strPlotName,strGSpp,strPlantID,strTrait,strJulianDay,numMonth,numResponse
20160614,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,166,6,0
20160614,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,166,6,0
20160614,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,166,6,0
20160614,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,166,6,3
20160614,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,166,6,3
20160614,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,166,6,2
20160614,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,166,6,0
20160614,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,166,6,0
20160614,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,166,6,2
20160614,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,166,6,0
20160614,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,166,6,0
20160614,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,166,6,0
20160614,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,166,6,0
20160614,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,166,6,3
20160614,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,166,6,3
20160614,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,166,6,0
20160614,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,166,6,0
20160614,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,166,6,0
20160614,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,166,6,1
20160614,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,166,6,1
20160625,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPosF,177,6,2
20160625,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIFlow,177,6,23
20160625,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIEatn,177,6,0
20160625,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,total,177,6,72
20160625,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPreF,177,6,47
20160625,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,177,6,0
20160625,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,177,6,6
20160625,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,177,6,0
20160625,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,177,6,0
20160625,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,177,6,6
20160625,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,177,6,0
20160625,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,177,6,0
20160625,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,177,6,2
20160625,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,177,6,0
20160625,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,177,6,2
20160625,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,177,6,0
20160625,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,177,6,1
20160625,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,177,6,2
20160625,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,177,6,0
20160625,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,177,6,3
20160625,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,177,6,0
20160625,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,177,6,0
20160625,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,177,6,0
20160625,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,177,6,1
20160625,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,177,6,1
20160705,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,total,187,7,72
20160705,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPreF,187,7,30
20160705,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPosF,187,7,4
20160705,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIEatn,187,7,0
20160705,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIFlow,187,7,5
20160705,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,187,7,0
20160705,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,187,7,16
20160705,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,187,7,0
20160705,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,187,7,16
20160705,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,187,7,0
20160705,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,187,7,0
20160705,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,187,7,0
20160705,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,187,7,0
20160705,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,187,7,2
20160705,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,187,7,2
20160705,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,187,7,3
20160705,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,187,7,0
20160705,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,187,7,3
20160705,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,187,7,0
20160705,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,187,7,0
20160705,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,187,7,0
20160705,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,187,7,0
20160705,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,187,7,1
20160705,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,187,7,0
20160705,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,187,7,1
20160716,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPreF,198,7,0
20160716,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIEatn,198,7,0
20160716,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPosF,198,7,6
20160716,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,total,198,7,72
20160716,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIFlow,198,7,33
20160716,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,198,7,0
20160716,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,198,7,0
20160716,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,198,7,0
20160716,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,198,7,18
20160716,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,198,7,18
20160716,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,198,7,2
20160716,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,198,7,0
20160716,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,198,7,0
20160716,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,198,7,0
20160716,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,198,7,2
20160716,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,198,7,0
20160716,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,198,7,0
20160716,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,198,7,3
20160716,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,198,7,0
20160716,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,198,7,3
20160716,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,198,7,1
20160716,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,198,7,0
20160716,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,198,7,0
20160716,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,198,7,1
20160716,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,198,7,0
20160726,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,total,208,7,72
20160726,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPreF,208,7,0
20160726,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPosF,208,7,39
20160726,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIFlow,208,7,0
20160726,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIEatn,208,7,0
20160726,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,208,7,0
20160726,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,208,7,18
20160726,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,208,7,18
20160726,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,208,7,0
20160726,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,208,7,0
20160726,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,208,7,0
20160726,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,208,7,2
20160726,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,208,7,0
20160726,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,208,7,2
20160726,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,208,7,0
20160726,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,208,7,0
20160726,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,208,7,3
20160726,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,208,7,3
20160726,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,208,7,0
20160726,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,208,7,0
20160726,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,208,7,1
20160726,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,208,7,0
20160726,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,208,7,0
20160726,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,208,7,0
20160726,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,208,7,1
20160805,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIEatn,218,8,0
20160805,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPosF,218,8,39
20160805,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPreF,218,8,0
20160805,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,total,218,8,72
20160805,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIFlow,218,8,0
20160805,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,218,8,18
20160805,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,218,8,0
20160805,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,218,8,0
20160805,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,218,8,0
20160805,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,218,8,18
20160805,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,218,8,0
20160805,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,218,8,0
20160805,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,218,8,2
20160805,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,218,8,0
20160805,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,218,8,2
20160805,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,218,8,0
20160805,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,218,8,3
20160805,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,218,8,0
20160805,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,218,8,3
20160805,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,218,8,0
20160805,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,218,8,0
20160805,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,218,8,0
20160805,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,218,8,1
20160805,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,218,8,0
20160805,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,218,8,1
20160815,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPosF,228,8,39
20160815,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIFlow,228,8,0
20160815,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIEatn,228,8,0
20160815,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,numIPreF,228,8,0
20160815,2016,INFL,AG,AGCE02,BNAN,BNANBTP0,total,228,8,72
20160815,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPosF,228,8,18
20160815,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIEatn,228,8,0
20160815,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,total,228,8,18
20160815,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIFlow,228,8,0
20160815,2016,INFL,AG,AGCE02,CAQU,CAQUBTP0,numIPreF,228,8,0
20160815,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPreF,228,8,0
20160815,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIPosF,228,8,2
20160815,2016,INFL,AG,AGCE02,CTET,CTETBTP0,total,228,8,2
20160815,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIEatn,228,8,0
20160815,2016,INFL,AG,AGCE02,CTET,CTETBTP0,numIFlow,228,8,0
20160815,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPreF,228,8,0
20160815,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,total,228,8,3
20160815,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIPosF,228,8,3
20160815,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIFlow,228,8,0
20160815,2016,INFL,AG,AGCE02,EVAG,EVAGBTP0,numIEatn,228,8,0
20160815,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPosF,228,8,1
20160815,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIPreF,228,8,0
20160815,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIFlow,228,8,0
20160815,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,numIEatn,228,8,0
20160815,2016,INFL,AG,AGCE02,LPAL,LPALBTP0,total,228,8,1
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBIN1,numGInLn,166,6,0
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBIN1,numGLeLn,166,6,8.4
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBIN2,numGLeLn,166,6,7
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBIN2,numGInLn,166,6,5.7
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBIN3,numGLeLn,166,6,9.8
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBIN3,numGInLn,166,6,0
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBTP0,numGLeLn,166,6,9.8
20160614,2016,GROW,AG,AGCE03,CBIG,CBIGBTP0,numGInLn,166,6,5.7
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBIN1,numGLeLn,166,6,11.2
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBIN1,numGInLn,166,6,0
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBIN2,numGLeLn,166,6,9.5
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBIN2,numGInLn,166,6,11.8
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBIN3,numGLeLn,166,6,8.6
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBIN3,numGInLn,166,6,11.9
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBTP0,numGInLn,166,6,11.9
20160614,2016,GROW,AG,AGCE03,EVAG,EVAGBTP0,numGLeLn,166,6,11.2
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBIN1,numGLeLn,177,6,9.7
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBIN1,numGInLn,177,6,0
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBIN2,numGInLn,177,6,12.1
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBIN2,numGLeLn,177,6,11.7
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBIN3,numGInLn,177,6,0
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBIN3,numGLeLn,177,6,9.8
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBTP0,numGLeLn,177,6,11.7
20160625,2016,GROW,AG,AGCE03,CBIG,CBIGBTP0,numGInLn,177,6,12.1
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBIN1,numGLeLn,177,6,12.2
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBIN1,numGInLn,177,6,13.3
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBIN2,numGLeLn,177,6,10.8
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBIN2,numGInLn,177,6,16.9
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBIN3,numGLeLn,177,6,10.2
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBIN3,numGInLn,177,6,17
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBTP0,numGInLn,177,6,17
20160625,2016,GROW,AG,AGCE03,EVAG,EVAGBTP0,numGLeLn,177,6,12.2
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBIN1,numGLeLn,187,7,9.7
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBIN1,numGInLn,187,7,0
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBIN2,numGLeLn,187,7,18
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBIN2,numGInLn,187,7,22.8
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBIN3,numGLeLn,187,7,9.9
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBIN3,numGInLn,187,7,0
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBTP0,numGLeLn,187,7,18
20160705,2016,GROW,AG,AGCE03,CBIG,CBIGBTP0,numGInLn,187,7,22.8
20160705,2016,GROW,AG,AGCE03,EVAG,EVAGBIN1,numGInLn,187,7,14.1
20160705,2016,GROW,AG,AGCE03,EVAG,EVAGBIN1,numGLeLn,187,7,15.9
20160705,2016,GROW,AG,AGCE03,EVAG,EVAGBIN2,numGInLn,187,7,23.5
